,player_id,weights,player_name
348,5244.0,-0.2478099191434994,Medhi Amine El Mouttaqi Benatia
349,5245.0,-0.2612178190001796,Achraf Hakimi Mouh
350,5246.0,0.2585973200559394,Luis Alberto Suárez Díaz
351,5247.0,-0.21877531653472976,Nahitan Michel Nández Acosta
352,5248.0,-0.7620873413425212,José Martín Cáceres Silva
353,5249.0,-0.2956698320530999,Diego Roberto Godín Leal
354,5250.0,-0.5712351213634965,Ahmed Fathy Abdel Meneim Ibrahim
355,5251.0,-0.2565191912937582,Abdalla Mahmoud El Said Bekhit
356,5252.0,-0.17391395768586065,Marwan Mohsen
357,5253.0,-0.26640393090440945,Amr Medhat Warda
358,5254.0,-0.2730993319163947,Ali Gabr
359,5255.0,-0.2532329889340816,Matías Vecino Falero
360,5256.0,-0.12340405009645583,Cristian Gabriel Rodríguez Barrotti
361,5257.0,0.037450415519380116,Mahmoud Abdul Monem Abdelhamid Soliman
362,5258.0,-0.08887692127776929,Giorgian Daniel De Arrascaeta Benedetti
363,5259.0,-0.07154475345475127,José María Giménez de Vargas
364,5260.0,-0.11798155838249226,Rodrigo Bentancur Colmán
365,5261.0,-0.08559794661932085,Mahmoud Ibrahim Hassan
366,5262.0,-0.19076850950561633,Tarek Hamed
367,5263.0,-0.4796641284577511,Mohamed Abdul Shafy Sayed Abouezeid
368,5264.0,-0.11710667011899445,Guillermo Varela Olivera
369,5266.0,-0.3641986690309806,Lucas Torreira Di Pascua
370,5268.0,-0.2902937716272463,Carlos Andrés Sánchez Arcosa
371,5455.0,-0.25361081284465714,William Troost-Ekong
372,5456.0,-0.04665341731057034,Mateo Kovačić
373,5457.0,-0.5486738320557728,Ivan Strinić
374,5458.0,0.20933080145440447,Odion Jude Ighalo
375,5459.0,0.03750335498355706,Marko Pjaca
376,5460.0,0.049810147969461115,Andrej Kramarić
377,5461.0,-0.5918429113904159,Šime Vrsaljko
378,5462.0,-0.29150896296304146,Brian Oladapo Idowu
379,5463.0,-0.17893288829329046,Luka Modrić
380,5464.0,0.029427350572455477,Simeon Tochukwu Nwankwo
381,5465.0,-0.11347203243048026,Ante Rebić
382,5466.0,-0.058189542221308246,Oghenekaro Etebo
383,5467.0,-0.43038575080454,Leon Aderemi Balogun
384,5468.0,-0.09491743951098715,Domagoj Vida
385,5469.0,-0.11537508576233782,Marcelo Brozović
386,5470.0,-0.19838037469767558,Ivan Rakitić
387,5471.0,-0.050710566651312995,Abdullahi Shehu
388,5472.0,0.09311475029826079,Mario Mandžukić
389,5473.0,0.023237485733031908,Ahmed Musa
390,5474.0,-0.11592737865475873,Ivan Perišić
391,5475.0,-0.4054546834353558,John Michael Nchekwube Obinna
392,5476.0,-0.4043598195769608,Benjamin Pavard
393,5477.0,-0.15656480768482597,Ousmane Dembélé
